patch_uid,disp,texture,image,y_true,y_pred_oof,residual,abs_residual
1719,9.095516793585059,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.033938100320167,9.359681220914275,-0.3257431205941081,0.3257431205941081
1720,8.836155106760529,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,7.358075652957069,8.199346807933866,-0.8412711549767966,0.8412711549767966
1721,8.256732024490177,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.511782996481466,9.326872050518702,0.1849109459627644,0.1849109459627644
1722,8.17122167593636,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.059462662979062,10.761649124791695,-0.7021864618126337,0.7021864618126337
1723,9.749845170868364,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,10.83065815211138,12.551941555869922,-1.7212834037585427,1.7212834037585427
1724,9.15141400309974,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,11.409078822412155,11.160901262420465,0.2481775599916922,0.2481775599916922
1725,9.43354152635333,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,11.880134254951482,10.27178480015035,1.6083494548011323,1.6083494548011323
1726,9.044239003029723,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.197591436217662,9.836786933823907,-0.6391954976062468,0.6391954976062468
1727,8.320236543570537,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,11.969294576885543,10.444146630607342,1.5251479462782012,1.5251479462782012
1728,8.15237120030816,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,9.257604347497924,10.121025270201155,-0.8634209227032308,0.8634209227032308
1729,9.326042591587694,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-27.tif,7.647203173322577,9.30994569609634,-1.6627425227737618,1.6627425227737618
1730,8.49537057305509,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,9.31962165760568,9.007648979183491,0.3119726784221885,0.3119726784221885
1731,8.625260216579635,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,10.41810503121557,9.00287954554437,1.4152254856711988,1.4152254856711988
1733,8.411275109615627,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,9.192534604039029,7.915599809199888,1.276934794839141,1.276934794839141
1737,8.749073080335158,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,9.971869744687355,10.01526772159392,-0.0433979769065651,0.0433979769065651
1738,9.113414659137357,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,8.412796880538817,9.386562481755083,-0.973765601216268,0.973765601216268
1739,7.725658140712999,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,7.616133103081828,8.952442621649661,-1.336309518567833,1.336309518567833
1745,8.628747973112011,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,9.05437871351072,8.994086793499525,0.0602919200111955,0.0602919200111955
1746,8.915361525193068,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,8.920231623729615,9.780498462100027,-0.8602668383704142,0.8602668383704142
1748,9.857510281664812,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,14.097640955364136,10.409845854125011,3.6877951012391232,3.6877951012391232
1749,7.71520511768337,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,10.244149355771755,8.901104263724525,1.3430450920472303,1.3430450920472303
1750,9.296324075893525,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,9.204956851189223,8.23083317011858,0.974123681070644,0.974123681070644
1751,7.074983494691788,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,7.654184498335709,7.420856577773307,0.2333279205624014,0.2333279205624014
1756,9.630449770758263,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,10.194916342162694,10.522165577073418,-0.3272492349107239,0.3272492349107239
1758,8.728410285129879,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,12.476090669150755,10.787726521155754,1.6883641479950011,1.6883641479950011
1759,8.494297097499816,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,9.29776595744681,10.665774827398238,-1.368008869951428,1.368008869951428
1761,8.805391752486923,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,9.37856525496975,7.41558955363292,1.9629757013368303,1.9629757013368303
1764,9.332382480663906,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,8.661912020905923,9.382899898055088,-0.7209878771491649,0.7209878771491649
1765,7.893816677360947,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,8.193447880870563,9.648348044272126,-1.4549001634015628,1.4549001634015628
1766,9.45046607104233,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,8.873425366695427,10.096900826494434,-1.2234754597990063,1.2234754597990063
1770,8.767556776081216,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,9.349447004608296,9.104696543545945,0.2447504610623525,0.2447504610623525
1771,8.598939369583539,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,7.802964254577157,6.782355045440206,1.0206092091369507,1.0206092091369507
1772,11.28823371926721,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,8.62655971479501,7.525793092218453,1.1007666225765558,1.1007666225765558
1773,9.119426702847125,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,8.231309997091051,9.265119694756384,-1.0338096976653333,1.0338096976653333
1774,8.774480763521012,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,8.541762408088234,8.670617881476756,-0.1288554733885227,0.1288554733885227
1779,7.500326277359446,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,7.408578431372552,7.678262561166755,-0.2696841297942027,0.2696841297942027
1780,8.272626801645291,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,7.592657528424183,7.1119965485981895,0.4806609798259931,0.4806609798259931
1781,8.34611959383873,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,10.510636753067594,9.724794443052293,0.7858423100153011,0.7858423100153011
1788,8.285892066226852,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-1-37.tif,8.858652744174202,9.196416625518346,-0.3377638813441432,0.3377638813441432
1793,8.409110863745436,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,10.850678733031671,9.507654489220483,1.343024243811186,1.343024243811186
1795,8.436727766384935,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.033073239936158,8.937871492673231,-0.9047982527370736,0.9047982527370736
1796,8.900236545230634,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,6.755255096651528,9.056241541019684,-2.3009864443681565,2.3009864443681565
1799,7.378831669932123,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.77536271113036,8.957575872830253,-0.1822131616998934,0.1822131616998934
1800,8.770917790589303,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,4.677650742790563,7.229060939983575,-2.551410197193012,2.551410197193012
1801,8.701678191035768,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.067835899230232,8.972186425398117,-0.9043505261678852,0.9043505261678852
1803,8.615007121271145,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,10.768851938148696,11.074504588022346,-0.3056526498736502,0.3056526498736502
1804,8.268545585258163,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,10.799893923321711,9.251820106589015,1.5480738167326962,1.5480738167326962
1806,8.289841610698113,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.181212655500051,8.218682560506808,-0.0374699050067572,0.0374699050067572
1807,6.945847661861291,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.166707168894288,7.369604425953725,0.7971027429405622,0.7971027429405622
1810,9.158966802348864,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,12.27423965241253,9.866737122564572,2.4075025298479584,2.4075025298479584
1812,9.07120841858024,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,10.799647680563709,9.014854574812723,1.7847931057509854,1.7847931057509854
1813,7.454808475535613,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.545648772267693,8.961998693162897,-0.4163499208952039,0.4163499208952039
1814,8.483231541123128,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,10.455340314136128,8.937941979416152,1.5173983347199762,1.5173983347199762
1815,9.085125476578499,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.814227524003492,9.26044319822308,-0.4462156742195891,0.4462156742195891
1820,9.338121466836345,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.959339038064325,9.52142010796226,-0.5620810698979355,0.5620810698979355
1821,8.835380666990094,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.624562480810562,8.111365102931208,0.5131973778793544,0.5131973778793544
1822,9.041894754162465,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,10.354753377828423,8.990336965248876,1.3644164125795477,1.3644164125795477
1823,8.315733508819434,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.43280998389694,8.280675800250423,0.1521341836465168,0.1521341836465168
1825,7.741838172396191,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,6.444660400028271,6.845127782450825,-0.400467382422554,0.400467382422554
1826,8.489979474720537,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.628471695249658,9.155359686825411,-0.5268879915757552,0.5268879915757552
1829,8.58925526283744,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,7.80762679055362,6.836318156193135,0.9713086343604846,0.9713086343604846
1831,7.896500550757962,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.0886888822771,8.276608377246527,-0.1879194949694262,0.1879194949694262
1832,9.263176500291934,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,10.99595946639302,9.111370005954686,1.8845894604383329,1.8845894604383329
1833,8.473363285517896,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.09079473138967,8.39099127888634,-0.3001965474966699,0.3001965474966699
1834,8.275093330051826,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,9.581707117087571,8.769703474760934,0.812003642326637,0.812003642326637
1835,7.537022277136775,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.593959290873277,8.863981680889871,-0.2700223900165941,0.2700223900165941
1836,8.044250183696203,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.043872848678642,9.412143479947671,-1.368270631269029,1.368270631269029
1837,6.585633148610274,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,7.48909403998852,7.389453676187147,0.0996403638013729,0.0996403638013729
1840,7.859018542699613,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,7.93834802726193,8.377048263940376,-0.4387002366784456,0.4387002366784456
1841,7.195729864445577,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,7.082233534439416,7.41154756492446,-0.3293140304850439,0.3293140304850439
1842,8.411718860736439,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,9.03292446739832,9.060273666854936,-0.0273491994566157,0.0273491994566157
1843,7.26280171494887,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,8.02728834043636,8.335721981451412,-0.3084336410150516,0.3084336410150516
1846,8.893517625815717,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,11.774120165930682,9.775225650297866,1.9988945156328164,1.9988945156328164
1847,7.2772621736364735,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,9.129370629370632,8.115812988173449,1.013557641197183,1.013557641197183
1848,9.15874831631623,Granuleux,060722-Nabila-JP-Valves-WholeMount-SAureus-pat04-2-15.tif,11.009212939803238,9.329847477211482,1.6793654625917558,1.6793654625917558
1851,7.736281928000788,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0005.tif,4.35402625044342,4.415750116678209,-0.0617238662347894,0.0617238662347894
1875,8.222118851594113,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0005.tif,6.902344622255303,6.478474950680867,0.4238696715744359,0.4238696715744359
1922,8.29572966769836,Granuleux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0019.tif,5.390737305819615,5.259224870388422,0.1315124354311923,0.1315124354311923
1923,8.241768517562916,Granuleux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0019.tif,6.138217164532953,5.672402219546502,0.4658149449864508,0.4658149449864508
1925,9.010867981168039,Granuleux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0019.tif,10.746391375845056,7.171950142942385,3.5744412329026707,3.5744412329026707
2033,9.720333027913767,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,4.863724084693428,5.903753400367638,-1.04002931567421,1.04002931567421
2037,8.117792366257884,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,6.058048699409955,6.613991089673356,-0.5559423902634011,0.5559423902634011
2038,7.647898570338388,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,5.645006337981187,6.304329169416618,-0.6593228314354311,0.6593228314354311
2044,7.814609854363801,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,7.420007939658595,6.648316229055061,0.7716917106035348,0.7716917106035348
2046,8.458003102926272,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,6.419626884743164,6.541833283398706,-0.1222063986555417,0.1222063986555417
2047,7.515200884094687,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,5.643241691192304,5.309509626866182,0.3337320643261217,0.3337320643261217
2053,8.070014083856572,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,8.01654467061065,8.182949061437801,-0.1664043908271519,0.1664043908271519
2054,8.294752394879575,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,6.587727218008908,7.41631019868251,-0.8285829806736018,0.8285829806736018
2062,9.726833819722016,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,10.027833001988071,8.304288738957156,1.7235442630309148,1.7235442630309148
2063,8.47590250292582,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,7.601935038009675,8.268981938548379,-0.6670469005387041,0.6670469005387041
2064,9.114520047945607,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,6.066708307307933,7.209613065638497,-1.1429047583305645,1.1429047583305645
2067,8.472234918245812,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,8.871396818781692,7.905373251350955,0.9660235674307368,0.9660235674307368
2074,7.943610608686696,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,6.560205986037188,5.8960789739934665,0.6641270120437213,0.6641270120437213
2075,7.570830975667921,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,5.539555555555556,5.445874678601416,0.0936808769541404,0.0936808769541404
2076,7.725761682295766,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,7.278215110806879,6.924395067267352,0.3538200435395264,0.3538200435395264
2080,8.01086545585992,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,6.431279620853081,6.583819298534291,-0.1525396776812098,0.1525396776812098
2085,8.033569903394984,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,6.357708049113233,7.416170396646015,-1.0584623475327817,1.0584623475327817
2087,7.543034948279819,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,6.969006147540984,5.6058113395287865,1.3631948080121976,1.3631948080121976
2089,8.61100199527736,Sableux,070525-JPB-MEB-EIHNValves-Ech4-ZigZag0038.tif,8.10446735395189,8.788820079861267,-0.6843527259093776,0.6843527259093776
2325,7.774649606093891,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0003.tif,9.27254156769596,8.215947674788202,1.0565938929077578,1.0565938929077578
2326,8.192645215506658,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0003.tif,6.786599162801222,7.376392318081232,-0.5897931552800095,0.5897931552800095
2462,7.9417849141130334,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,4.963636363636364,6.357181088657132,-1.3935447250207682,1.3935447250207682
2463,7.620700899317862,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,6.590201379824722,5.784597999726913,0.8056033800978097,0.8056033800978097
2464,9.09265624774694,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,6.6017253077444975,7.022585869510167,-0.4208605617656697,0.4208605617656697
2465,9.111347240068046,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,5.826988675126212,6.57867080886647,-0.7516821337402577,0.7516821337402577
2472,7.896257789726905,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,5.840352595494613,7.022767488573356,-1.182414893078743,1.182414893078743
2473,7.4407976807698555,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,6.597066373303997,6.61386253655896,-0.0167961632549626,0.0167961632549626
2474,8.584054033686426,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,6.325245150669242,6.5547072938037605,-0.2294621431345183,0.2294621431345183
2475,7.509504719371771,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,5.250297872340425,6.557757471728923,-1.3074595993884977,1.3074595993884977
2481,9.038280822866646,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,5.918551444633287,6.092428188553595,-0.1738767439203075,0.1738767439203075
2482,7.790713535546462,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,5.103715523136541,6.456994925629388,-1.3532794024928467,1.3532794024928467
2483,8.977913862115868,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,7.099655201412833,6.7314753087295305,0.3681798926833028,0.3681798926833028
2484,7.785859780322279,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,5.593215664644236,6.327482217254174,-0.7342665526099372,0.7342665526099372
2485,9.124545243166882,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,6.638683200999196,8.25673017447555,-1.6180469734763534,1.6180469734763534
2487,7.864069730370013,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,4.800192381685264,5.319098085058766,-0.5189057033735018,0.5189057033735018
2488,8.29533103190522,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,4.308649744773093,5.590232024335332,-1.2815822795622394,1.2815822795622394
2489,8.554543207535547,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,5.8563188253801775,6.518342018949396,-0.662023193569218,0.662023193569218
2490,9.32755311584755,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,6.592023243528789,6.940045143181035,-0.3480218996522453,0.3480218996522453
2491,8.43145032293671,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,6.950037440718862,6.988443603294328,-0.0384061625754652,0.0384061625754652
2492,8.109762579314689,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,6.266864414888527,5.569518498091883,0.6973459167966443,0.6973459167966443
2493,8.676585140128681,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,6.609284001370331,7.354810151039759,-0.7455261496694279,0.7455261496694279
2494,8.707634691651766,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,5.694906990699069,6.287895096343675,-0.592988105644606,0.592988105644606
2500,8.575030850777514,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,7.941060126582279,8.474983163869759,-0.5339230372874795,0.5339230372874795
2507,8.897578983141099,Granuleux,070525-JPB-MEB-EIHNValves-Ech5-ZigZag0027.tif,6.73281614277675,6.577548008114468,0.1552681346622817,0.1552681346622817
2748,9.513470630437292,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,4.703271967199936,6.350174119514052,-1.646902152314116,1.646902152314116
2749,9.027622071132742,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,4.418376773342131,6.020492446193393,-1.6021156728512622,1.6021156728512622
2750,10.016313376274685,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,4.034023668639053,3.835827749602838,0.1981959190362148,0.1981959190362148
2751,8.023098179976037,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,5.298124930655718,4.499626298576192,0.7984986320795269,0.7984986320795269
2752,7.831111599120036,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,5.715951455540572,4.922054325805472,0.7938971297351003,0.7938971297351003
2753,8.759779205987652,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,5.43329831932773,5.046549540309816,0.386748779017914,0.386748779017914
2754,9.197004445648572,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,4.1289785729145,5.157420428147789,-1.0284418552332897,1.0284418552332897
2755,8.775804907919946,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,4.4483819416699975,5.290959918495058,-0.8425779768250603,0.8425779768250603
2756,8.424238733301404,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,5.184138715179079,5.781060246289842,-0.5969215311107625,0.5969215311107625
2757,7.518705628401022,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,4.455694506476106,5.358033690389964,-0.902339183913858,0.902339183913858
2758,8.326712276461757,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,5.923155273879584,7.146351002357473,-1.2231957284778885,1.2231957284778885
2759,7.128790702633961,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,6.608371685294761,6.52236338684763,0.0860082984471315,0.0860082984471315
2760,7.881458644849696,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,5.076951444376154,5.400607945587446,-0.3236565012112917,0.3236565012112917
2761,8.150983421957086,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,5.54979730470034,6.277927958306922,-0.7281306536065815,0.7281306536065815
2762,8.213473775137889,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,5.664091006653789,6.74564846180617,-1.0815574551523817,1.0815574551523817
2763,7.408301433957034,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,6.531269543464666,6.911928241839815,-0.3806586983751492,0.3806586983751492
2764,8.017825704337723,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0014.tif,6.148120083712205,6.6749313655681375,-0.5268112818559327,0.5268112818559327
